comment_id,mass_username,video_id,timestamp,sentiment_label,hcc_id,association_type,hcc_dominant_sentiment,comment_sentiment_alignment,minutes_after_hcc,is_verified_direct_reply,is_multi_hcc_comment_association
7428464044477432582,MASS_700dbb587528,7428436533981613318,2024-10-22 05:14:51+00:00,Negative,34,Temporal Association,Neutral,Not aligned,6.516666666666667,False,True
7428464040102085381,MASS_501c08a45d1c,7428436533981613318,2024-10-22 05:14:43+00:00,Negative,34,Temporal Association,Neutral,Not aligned,6.383333333333334,False,True
7428464010939876113,MASS_236c165758ea,7428436533981613318,2024-10-22 05:14:34+00:00,Neutral,34,Temporal Association,Neutral,Aligned,6.233333333333333,False,True
7428463990445949701,MASS_9f7790ba30f0,7428436533981613318,2024-10-22 05:14:32+00:00,Positive,34,Temporal Association,Neutral,Not aligned,6.2,False,True
7428463963128611600,MASS_5a89d9cfa535,7428436533981613318,2024-10-22 05:14:19+00:00,Neutral,34,Temporal Association,Neutral,Aligned,5.983333333333333,False,True
7428463920274408198,MASS_3df6c8d6dac3,7428436533981613318,2024-10-22 05:14:10+00:00,Neutral,34,Temporal Association,Neutral,Aligned,5.833333333333333,False,True
7428463856739468040,MASS_563a87b78ff2,7428436533981613318,2024-10-22 05:13:46+00:00,Neutral,34,Temporal Association,Neutral,Aligned,5.433333333333334,False,True
7428463809289519877,MASS_933e32c1a770,7428436533981613318,2024-10-22 05:13:50+00:00,Neutral,34,Temporal Association,Neutral,Aligned,5.5,False,True
7428463802402095877,MASS_ce2f2bae93e9,7428436533981613318,2024-10-22 05:13:44+00:00,Neutral,34,Temporal Association,Neutral,Aligned,5.4,False,True
7428463782727320326,MASS_92b26c702121,7428436533981613318,2024-10-22 05:13:38+00:00,Neutral,34,Temporal Association,Neutral,Aligned,5.3,False,True
7428463766448554769,MASS_3a82615721cc,7428436533981613318,2024-10-22 05:13:31+00:00,Neutral,34,Temporal Association,Neutral,Aligned,5.183333333333334,False,True
7428463715027256070,MASS_81c3ba0c8b30,7428436533981613318,2024-10-22 05:13:29+00:00,Neutral,34,Temporal Association,Neutral,Aligned,5.15,False,True
7428463706747306757,MASS_50dcfcd24c4b,7428436533981613318,2024-10-22 05:13:28+00:00,Neutral,34,Temporal Association,Neutral,Aligned,5.133333333333334,False,True
7428463702829384455,MASS_91e3d13302b0,7428436533981613318,2024-10-22 05:13:10+00:00,Neutral,34,Temporal Association,Neutral,Aligned,4.833333333333333,False,True
7428463680210387717,MASS_7709a16aadca,7428436533981613318,2024-10-22 05:13:27+00:00,Neutral,34,Temporal Association,Neutral,Aligned,5.116666666666666,False,True
7428463595489100550,MASS_ab1df0f15516,7428436533981613318,2024-10-22 05:13:00+00:00,Neutral,34,Temporal Association,Neutral,Aligned,4.666666666666667,False,True
7428463570881495816,MASS_dd65e3984568,7428436533981613318,2024-10-22 05:12:41+00:00,Neutral,34,Temporal Association,Neutral,Aligned,4.35,False,True
7428463563016684308,MASS_a59c6256e823,7428436533981613318,2024-10-22 05:12:38+00:00,Negative,34,Temporal Association,Neutral,Not aligned,4.3,False,True
7428463555588276997,MASS_70d04919623e,7428436533981613318,2024-10-22 05:12:48+00:00,Neutral,34,Temporal Association,Neutral,Aligned,4.466666666666667,False,True
7428463506800329477,MASS_5a6a8f75f6c8,7428436533981613318,2024-10-22 05:12:39+00:00,Neutral,34,Temporal Association,Neutral,Aligned,4.316666666666666,False,True
7428463505231381253,MASS_8d7570739b5f,7428436533981613318,2024-10-22 05:12:35+00:00,Neutral,34,Temporal Association,Neutral,Aligned,4.25,False,True
7428463487678939910,MASS_91d4657dea3c,7428436533981613318,2024-10-22 05:12:35+00:00,Positive,34,Temporal Association,Neutral,Not aligned,4.25,False,True
7428463485221143301,MASS_b01924b6f5c3,7428436533981613318,2024-10-22 05:12:37+00:00,Neutral,34,Temporal Association,Neutral,Aligned,4.283333333333333,False,True
7428463460654564102,MASS_fbdb8292e2ec,7428436533981613318,2024-10-22 05:12:29+00:00,Neutral,34,Temporal Association,Neutral,Aligned,4.15,False,True
7428463367713604358,MASS_bdd06658976a,7428436533981613318,2024-10-22 05:12:11+00:00,Positive,34,Temporal Association,Neutral,Not aligned,3.85,False,True
7428463323865924368,MASS_f1f2fd3e4e4f,7428436533981613318,2024-10-22 05:11:50+00:00,Neutral,34,Temporal Association,Neutral,Aligned,3.5,False,True
7428463319042392838,MASS_870d7270eff6,7428436533981613318,2024-10-22 05:11:52+00:00,Neutral,34,Temporal Association,Neutral,Aligned,3.533333333333333,False,True
7428463303552582405,MASS_d2cc77d0ae0d,7428436533981613318,2024-10-22 05:11:48+00:00,Positive,34,Temporal Association,Neutral,Not aligned,3.466666666666667,False,True
7428463284368573189,MASS_575bdf6ec04c,7428436533981613318,2024-10-22 05:11:45+00:00,Neutral,34,Temporal Association,Neutral,Aligned,3.4166666666666665,False,True
7428463264500318981,MASS_94a9f9b3bf72,7428436533981613318,2024-10-22 05:11:48+00:00,Neutral,34,Temporal Association,Neutral,Aligned,3.466666666666667,False,True
7428463256749359878,MASS_45d5d7d23f01,7428436533981613318,2024-10-22 05:11:50+00:00,Positive,34,Temporal Association,Neutral,Not aligned,3.5,False,True
7428463228415394565,MASS_97acc6b587dd,7428436533981613318,2024-10-22 05:11:28+00:00,Positive,34,Temporal Association,Neutral,Not aligned,3.1333333333333333,False,True
7428463220359693074,MASS_8e9f49ae919e,7428436533981613318,2024-10-22 05:11:21+00:00,Neutral,34,Temporal Association,Neutral,Aligned,3.0166666666666666,False,True
7428463178348299016,MASS_79a4cfc2970f,7428436533981613318,2024-10-22 05:11:08+00:00,Neutral,34,Temporal Association,Neutral,Aligned,2.8,False,True
7428463155951829780,MASS_aa1f3251a4ef,7428436533981613318,2024-10-22 05:11:06+00:00,Positive,34,Temporal Association,Neutral,Not aligned,2.7666666666666666,False,True
7428463147852120850,MASS_af9885cc2534,7428436533981613318,2024-10-22 05:11:04+00:00,Neutral,34,Temporal Association,Neutral,Aligned,2.7333333333333334,False,True
7428463087223898898,MASS_886d389bdc78,7428436533981613318,2024-10-22 05:10:50+00:00,Neutral,34,Temporal Association,Neutral,Aligned,2.5,False,True
7428463062380577541,MASS_7a207124501a,7428436533981613318,2024-10-22 05:10:52+00:00,Positive,34,Temporal Association,Neutral,Not aligned,2.533333333333333,False,True
7428463054897971973,MASS_f73650142bbe,7428436533981613318,2024-10-22 05:10:53+00:00,Neutral,34,Temporal Association,Neutral,Aligned,2.55,False,True
7428463038251336453,MASS_282f3a69c44d,7428436533981613318,2024-10-22 05:10:53+00:00,Positive,34,Temporal Association,Neutral,Not aligned,2.55,False,True
7428463028256719622,MASS_0496359d7895,7428436533981613318,2024-10-22 05:10:51+00:00,Neutral,34,Temporal Association,Neutral,Aligned,2.5166666666666666,False,True
7428462979621978886,MASS_5bf281a9a2ae,7428436533981613318,2024-10-22 05:10:30+00:00,Neutral,34,Temporal Association,Neutral,Aligned,2.1666666666666665,False,True
7428462968436376325,MASS_1452c15c03e9,7428436533981613318,2024-10-22 05:10:33+00:00,Neutral,34,Temporal Association,Neutral,Aligned,2.216666666666667,False,True
7428462946353054471,MASS_62655ba3d014,7428436533981613318,2024-10-22 05:10:13+00:00,Neutral,34,Temporal Association,Neutral,Aligned,1.8833333333333333,False,True
7428462936069407496,MASS_b8c7a228fce7,7428436533981613318,2024-10-22 05:10:14+00:00,Negative,34,Temporal Association,Neutral,Not aligned,1.9,False,True
7428462933283668754,MASS_70f18788bf40,7428436533981613318,2024-10-22 05:10:11+00:00,Neutral,34,Temporal Association,Neutral,Aligned,1.85,False,True
7428462887918191366,MASS_12968cd27d20,7428436533981613318,2024-10-22 05:10:14+00:00,Neutral,34,Temporal Association,Neutral,Aligned,1.9,False,True
7428462794125132550,MASS_7b0d56a73722,7428436533981613318,2024-10-22 05:09:50+00:00,Neutral,34,Temporal Association,Neutral,Aligned,1.5,False,True
7428462782683824904,MASS_edf2823ebee1,7428436533981613318,2024-10-22 05:09:37+00:00,Neutral,34,Temporal Association,Neutral,Aligned,1.2833333333333334,False,True
7428462757614011142,MASS_91c3b7dae8b6,7428436533981613318,2024-10-22 05:09:47+00:00,Positive,34,Temporal Association,Neutral,Not aligned,1.45,False,True
7428462701657342727,MASS_6c2c0f98039a,7428436533981613318,2024-10-22 05:09:17+00:00,Neutral,34,Temporal Association,Neutral,Aligned,0.95,False,True
7428462697673179909,MASS_68829caade28,7428436533981613318,2024-10-22 05:09:30+00:00,Neutral,34,Temporal Association,Neutral,Aligned,1.1666666666666667,False,True
7428462620423013128,MASS_573fbbef985d,7428436533981613318,2024-10-22 05:09:00+00:00,Neutral,34,Temporal Association,Neutral,Aligned,0.6666666666666666,False,True
7428462619810513670,MASS_c13ae0a750ef,7428436533981613318,2024-10-22 05:09:09+00:00,Positive,34,Temporal Association,Neutral,Not aligned,0.8166666666666667,False,True
7428462609949098758,MASS_a394677bcad2,7428436533981613318,2024-10-22 05:09:08+00:00,Neutral,34,Temporal Association,Neutral,Aligned,0.8,False,True
7428462591170675461,MASS_c24b4ab54209,7428436533981613318,2024-10-22 05:09:03+00:00,Neutral,34,Temporal Association,Neutral,Aligned,0.7166666666666667,False,True
7428462552047715078,MASS_52e7b628f127,7428436533981613318,2024-10-22 05:09:04+00:00,Neutral,34,Temporal Association,Neutral,Aligned,0.7333333333333333,False,True
7428462516914799365,MASS_f462794641d1,7428436533981613318,2024-10-22 05:08:44+00:00,Positive,34,Temporal Association,Neutral,Not aligned,0.4,False,True
7428462516517290757,MASS_52e7b628f127,7428436533981613318,2024-10-22 05:08:52+00:00,Neutral,34,Temporal Association,Neutral,Aligned,0.5333333333333333,False,True
7428462490684130053,MASS_2a519652962d,7428436533981613318,2024-10-22 05:08:42+00:00,Neutral,34,Temporal Association,Neutral,Aligned,0.36666666666666664,False,True
7428462472535327493,MASS_04dfc2d697d5,7428436533981613318,2024-10-22 05:08:38+00:00,Neutral,34,Temporal Association,Neutral,Aligned,0.3,False,True
7428462357406810885,MASS_ec3625a28fe8,7428436533981613318,2024-10-22 05:08:21+00:00,Neutral,34,Temporal Association,Neutral,Aligned,0.016666666666666666,False,True
7428465300708803346,MASS_6b1b526a4816,7428436533981613318,2024-10-22 05:19:25+00:00,Negative,34,Temporal Association,Neutral,Not aligned,11.083333333333334,False,True
7428465026795504390,MASS_3d90319bdca4,7428436533981613318,2024-10-22 05:18:34+00:00,Negative,34,Temporal Association,Neutral,Not aligned,10.233333333333333,False,True
7428464897325548295,MASS_6b1b526a4816,7428436533981613318,2024-10-22 05:17:49+00:00,Negative,34,Temporal Association,Neutral,Not aligned,9.483333333333333,False,True
7428456710647579398,MASS_e5feced5f065,7428436533981613318,2024-10-22 05:42:20+00:00,Neutral,34,Temporal Association,Neutral,Aligned,34.0,False,True
7428455707726988037,MASS_0626743384ae,7428436533981613318,2024-10-22 05:33:11+00:00,Negative,34,Temporal Association,Neutral,Not aligned,24.85,False,True
7428454210607760135,MASS_1a1250e9bd73,7428436533981613318,2024-10-22 05:24:49+00:00,Neutral,34,Temporal Association,Neutral,Aligned,16.483333333333334,False,True
7428448895871927045,MASS_b86a7791ca2e,7428436533981613318,2024-10-22 06:07:11+00:00,Neutral,34,Temporal Association,Neutral,Aligned,58.85,False,False
7428441760685081349,MASS_98cf5c74bec6,7428436533981613318,2024-10-22 05:22:26+00:00,Neutral,34,Temporal Association,Neutral,Aligned,14.1,False,True
INJ000638,MASS_96ee5666b21e,7428436533981613318,2024-10-22 07:04:19+00:00,Negative,34,Temporal Association,Neutral,Not aligned,10.216666666666667,False,False
7428881017820250898,MASS_c3028ddac8c9,7428436533981613318,2024-10-23 08:12:37+00:00,Negative,75,Temporal Association,Neutral,Not aligned,42.0,False,False
7428871355842724626,MASS_2f7b1e29c84f,7428436533981613318,2024-10-23 07:35:08+00:00,Neutral,75,Temporal Association,Neutral,Aligned,4.516666666666667,False,False
7428881190814696199,MASS_269c2bceb179,7428436533981613318,2024-10-23 08:13:20+00:00,Neutral,75,Temporal Association,Neutral,Aligned,42.71666666666667,False,False
7428884314895663877,MASS_84ae5ec3c9a5,7428436533981613318,2024-10-23 08:25:42+00:00,Neutral,75,Temporal Association,Neutral,Aligned,55.083333333333336,False,False
7428877749546648325,MASS_b21db95b26d7,7428436533981613318,2024-10-23 08:00:05+00:00,Neutral,75,Temporal Association,Neutral,Aligned,29.466666666666665,False,False
7428875320814502661,MASS_9820c005ae11,7428436533981613318,2024-10-23 07:50:45+00:00,Neutral,75,Temporal Association,Neutral,Aligned,20.133333333333333,False,False
7428856880996893445,MASS_d1ce8fcb3083,7428436533981613318,2024-10-23 07:42:32+00:00,Neutral,75,Temporal Association,Neutral,Aligned,11.916666666666666,False,False
7428873034733716225,MASS_ba8fc4fa7dc8,7428436533981613318,2024-10-23 07:41:36+00:00,Neutral,75,Temporal Association,Neutral,Aligned,10.983333333333333,False,False
7428885550029226758,MASS_e3afaa37c287,7428436533981613318,2024-10-23 08:30:22+00:00,Neutral,75,Temporal Association,Neutral,Aligned,59.75,False,False
7428885537848984338,MASS_cb60379c6429,7428436533981613318,2024-10-23 08:30:07+00:00,Positive,75,Temporal Association,Neutral,Not aligned,59.5,False,False
7428885469254959877,MASS_2b382db3649e,7428436533981613318,2024-10-23 08:30:01+00:00,Positive,75,Temporal Association,Neutral,Not aligned,59.4,False,False
7428885236219396881,MASS_97d42dcc5602,7428436533981613318,2024-10-23 08:28:55+00:00,Negative,75,Temporal Association,Neutral,Not aligned,58.3,False,False
7428885359415493393,MASS_97d42dcc5602,7428436533981613318,2024-10-23 08:29:26+00:00,Negative,75,Temporal Association,Neutral,Not aligned,58.81666666666667,False,False
7428884925724607238,MASS_cccc3da2295d,7428436533981613318,2024-10-23 08:28:04+00:00,Neutral,75,Temporal Association,Neutral,Aligned,57.45,False,False
7428884674334278443,MASS_e015950e5129,7428436533981613318,2024-10-23 08:28:33+00:00,Neutral,75,Temporal Association,Neutral,Aligned,57.93333333333333,False,False
7428883699754648326,MASS_d31d3c613c2a,7428436533981613318,2024-10-23 08:23:18+00:00,Neutral,75,Temporal Association,Neutral,Aligned,52.68333333333333,False,False
7428883120928113426,MASS_a1ad6b4a7fc2,7428436533981613318,2024-10-23 08:20:46+00:00,Neutral,75,Temporal Association,Neutral,Aligned,50.15,False,False
7428882444818989830,MASS_86a4044131b1,7428436533981613318,2024-10-23 08:18:24+00:00,Positive,75,Temporal Association,Neutral,Not aligned,47.78333333333333,False,False
7428882338052145925,MASS_86a4044131b1,7428436533981613318,2024-10-23 08:17:53+00:00,Positive,75,Temporal Association,Neutral,Not aligned,47.266666666666666,False,False
7428882335431410438,MASS_96798112fc7f,7428436533981613318,2024-10-23 08:17:59+00:00,Neutral,75,Temporal Association,Neutral,Aligned,47.36666666666667,False,False
7428881990302532357,MASS_9e7bdfc23499,7428436533981613318,2024-10-23 08:16:34+00:00,Neutral,75,Temporal Association,Neutral,Aligned,45.95,False,False
7428881049386238727,MASS_6b78cc5e6de9,7428436533981613318,2024-10-23 08:12:45+00:00,Negative,75,Temporal Association,Neutral,Not aligned,42.13333333333333,False,False
7428880979458638609,MASS_aff1bfc948eb,7428436533981613318,2024-10-23 08:12:27+00:00,Neutral,75,Temporal Association,Neutral,Aligned,41.833333333333336,False,False
7428880861099016965,MASS_a8e3f741df96,7428436533981613318,2024-10-23 08:12:08+00:00,Neutral,75,Temporal Association,Neutral,Aligned,41.516666666666666,False,False
7428880735153783558,MASS_e5beefddb3da,7428436533981613318,2024-10-23 08:11:47+00:00,Positive,75,Temporal Association,Neutral,Not aligned,41.166666666666664,False,False
7428879098959020805,MASS_610c12ae727e,7428436533981613318,2024-10-23 08:05:22+00:00,Neutral,75,Temporal Association,Neutral,Aligned,34.75,False,False
7428879052905349896,MASS_c7e8bbb25879,7428436533981613318,2024-10-23 08:04:57+00:00,Neutral,75,Temporal Association,Neutral,Aligned,34.333333333333336,False,False
7428878755466691336,MASS_0c3e0904e5c5,7428436533981613318,2024-10-23 08:03:48+00:00,Positive,75,Temporal Association,Neutral,Not aligned,33.18333333333333,False,False
7428878671680717574,MASS_77ab1ccfe31d,7428436533981613318,2024-10-23 08:03:40+00:00,Positive,75,Temporal Association,Neutral,Not aligned,33.05,False,False
7428878414888649480,MASS_ebf2a0c76319,7428436533981613318,2024-10-23 08:02:30+00:00,Neutral,75,Temporal Association,Neutral,Aligned,31.883333333333333,False,False
7428878351715304200,MASS_4c1df7a93d16,7428436533981613318,2024-10-23 08:02:17+00:00,Neutral,75,Temporal Association,Neutral,Aligned,31.666666666666668,False,False
7428877754390872838,MASS_09a53b9708fe,7428436533981613318,2024-10-23 08:00:05+00:00,Neutral,75,Temporal Association,Neutral,Aligned,29.466666666666665,False,False
7428877634551546631,MASS_e876d06766f3,7428436533981613318,2024-10-23 07:59:30+00:00,Positive,75,Temporal Association,Neutral,Not aligned,28.883333333333333,False,False
7428877615669265157,MASS_3a25f99dec8b,7428436533981613318,2024-10-23 07:59:43+00:00,Positive,75,Temporal Association,Neutral,Not aligned,29.1,False,False
7428877068372689671,MASS_c6c65e9215ac,7428436533981613318,2024-10-23 07:57:18+00:00,Neutral,75,Temporal Association,Neutral,Aligned,26.683333333333334,False,False
7428877023026348818,MASS_cac08caad010,7428436533981613318,2024-10-23 07:57:06+00:00,Neutral,75,Temporal Association,Neutral,Aligned,26.483333333333334,False,False
7428876801226998534,MASS_f790883ac6db,7428436533981613318,2024-10-23 07:56:27+00:00,Neutral,75,Temporal Association,Neutral,Aligned,25.833333333333332,False,False
7428876264486388485,MASS_26c5ac1ecb02,7428436533981613318,2024-10-23 07:54:22+00:00,Neutral,75,Temporal Association,Neutral,Aligned,23.75,False,False
7428875886127448833,MASS_d6aa399c2969,7428436533981613318,2024-10-23 07:52:42+00:00,Neutral,75,Temporal Association,Neutral,Aligned,22.083333333333332,False,False
7428875794141610757,MASS_4e9d3f71aea4,7428436533981613318,2024-10-23 07:52:35+00:00,Positive,75,Temporal Association,Neutral,Not aligned,21.966666666666665,False,False
7428874918005867270,MASS_c3030ba98d58,7428436533981613318,2024-10-23 07:49:08+00:00,Positive,75,Temporal Association,Neutral,Not aligned,18.516666666666666,False,False
